Systeemtijd;Waarde;Datum;Totaal dt;Duizend;Dag
13:52:00;467;23-4-2017;23-4-2017;4668;zondag
14:00:00;467;23-4-2017;23-4-2017;4670;zondag
14:08:00;468;23-4-2017;23-4-2017;4678;zondag
14:16:00;468;23-4-2017;23-4-2017;4677;zondag
14:24:00;468;23-4-2017;23-4-2017;4680;zondag
14:32:00;470;23-4-2017;23-4-2017;4700;zondag
14:40:00;470;23-4-2017;23-4-2017;4695;zondag
14:48:00;467;23-4-2017;23-4-2017;4667;zondag
14:56:00;468;23-4-2017;23-4-2017;4675;zondag
15:04:00;470;23-4-2017;23-4-2017;4697;zondag
15:12:00;469;23-4-2017;23-4-2017;4687;zondag
15:20:00;467;23-4-2017;23-4-2017;4674;zondag
15:28:00;466;23-4-2017;23-4-2017;4657;zondag
15:36:00;468;23-4-2017;23-4-2017;4678;zondag
15:44:00;469;23-4-2017;23-4-2017;4686;zondag
15:52:00;466;23-4-2017;23-4-2017;4664;zondag
16:00:00;466;23-4-2017;23-4-2017;4663;zondag
16:08:00;466;23-4-2017;23-4-2017;4660;zondag
16:16:00;465;23-4-2017;23-4-2017;4652;zondag
16:24:00;467;23-4-2017;23-4-2017;4668;zondag
16:32:00;468;23-4-2017;23-4-2017;4678;zondag
16:40:00;468;23-4-2017;23-4-2017;4678;zondag
16:48:00;468;23-4-2017;23-4-2017;4684;zondag
16:56:00;467;23-4-2017;23-4-2017;4672;zondag
17:04:00;469;23-4-2017;23-4-2017;4685;zondag
17:12:00;469;23-4-2017;23-4-2017;4691;zondag
17:20:00;467;23-4-2017;23-4-2017;4667;zondag
17:28:00;468;23-4-2017;23-4-2017;4677;zondag
17:36:00;467;23-4-2017;23-4-2017;4670;zondag
17:44:00;466;23-4-2017;23-4-2017;4662;zondag
17:52:00;467;23-4-2017;23-4-2017;4665;zondag
18:00:00;466;23-4-2017;23-4-2017;4655;zondag
18:08:00;467;23-4-2017;23-4-2017;4671;zondag
18:16:00;466;23-4-2017;23-4-2017;4663;zondag
18:24:00;466;23-4-2017;23-4-2017;4662;zondag
18:32:00;468;23-4-2017;23-4-2017;4678;zondag
18:40:00;468;23-4-2017;23-4-2017;4676;zondag
18:48:00;467;23-4-2017;23-4-2017;4667;zondag
18:56:00;467;23-4-2017;23-4-2017;4673;zondag
19:04:00;467;23-4-2017;23-4-2017;4669;zondag
19:12:00;467;23-4-2017;23-4-2017;4671;zondag
19:20:00;467;23-4-2017;23-4-2017;4674;zondag
19:28:00;466;23-4-2017;23-4-2017;4664;zondag
19:36:00;466;23-4-2017;23-4-2017;4655;zondag
19:44:00;469;23-4-2017;23-4-2017;4693;zondag
19:52:00;469;23-4-2017;23-4-2017;4687;zondag
20:00:00;467;23-4-2017;23-4-2017;4674;zondag
20:08:00;468;23-4-2017;23-4-2017;4682;zondag
20:16:00;469;23-4-2017;23-4-2017;4689;zondag
20:24:00;472;23-4-2017;23-4-2017;4715;zondag
20:32:00;472;23-4-2017;23-4-2017;4718;zondag
20:40:00;473;23-4-2017;23-4-2017;4725;zondag
20:48:00;473;23-4-2017;23-4-2017;4732;zondag
20:56:00;472;23-4-2017;23-4-2017;4720;zondag
21:04:00;473;23-4-2017;23-4-2017;4733;zondag
21:12:00;475;23-4-2017;23-4-2017;4749;zondag
21:20:00;476;23-4-2017;23-4-2017;4763;zondag
21:28:00;479;23-4-2017;23-4-2017;4790;zondag
21:36:00;482;23-4-2017;23-4-2017;4817;zondag
21:44:00;482;23-4-2017;23-4-2017;4819;zondag
21:52:00;485;23-4-2017;23-4-2017;4853;zondag
22:00:00;488;23-4-2017;23-4-2017;4875;zondag
22:08:00;489;23-4-2017;23-4-2017;4891;zondag
22:16:00;489;23-4-2017;23-4-2017;4888;zondag
22:24:00;487;23-4-2017;23-4-2017;4869;zondag
22:32:00;485;23-4-2017;23-4-2017;4850;zondag
22:40:00;484;23-4-2017;23-4-2017;4841;zondag
22:48:00;483;23-4-2017;23-4-2017;4826;zondag
22:56:00;485;23-4-2017;23-4-2017;4845;zondag
23:04:00;485;23-4-2017;23-4-2017;4850;zondag
23:12:00;486;23-4-2017;23-4-2017;4857;zondag
23:20:00;485;23-4-2017;23-4-2017;4854;zondag
23:28:00;484;23-4-2017;23-4-2017;4844;zondag
23:36:00;480;23-4-2017;23-4-2017;4799;zondag
23:44:00;482;23-4-2017;23-4-2017;4823;zondag
23:52:00;482;23-4-2017;23-4-2017;4820;zondag
00:00:00;483;24-4-2017;24-4-2017;4826;maandag
00:08:00;486;24-4-2017;24-4-2017;4856;maandag
00:16:00;487;24-4-2017;24-4-2017;4870;maandag
00:24:00;489;24-4-2017;24-4-2017;4889;maandag
00:32:00;487;24-4-2017;24-4-2017;4870;maandag
00:40:00;485;24-4-2017;24-4-2017;4845;maandag
00:48:00;483;24-4-2017;24-4-2017;4832;maandag
00:56:00;481;24-4-2017;24-4-2017;4811;maandag
01:04:00;481;24-4-2017;24-4-2017;4810;maandag
01:12:00;481;24-4-2017;24-4-2017;4806;maandag
01:20:00;482;24-4-2017;24-4-2017;4822;maandag
01:28:00;482;24-4-2017;24-4-2017;4815;maandag
01:36:00;484;24-4-2017;24-4-2017;4836;maandag
01:44:00;484;24-4-2017;24-4-2017;4835;maandag
01:52:00;484;24-4-2017;24-4-2017;4841;maandag
02:00:00;485;24-4-2017;24-4-2017;4850;maandag
02:08:00;483;24-4-2017;24-4-2017;4830;maandag
02:16:00;479;24-4-2017;24-4-2017;4793;maandag
02:24:00;479;24-4-2017;24-4-2017;4789;maandag
02:32:00;480;24-4-2017;24-4-2017;4795;maandag
02:40:00;481;24-4-2017;24-4-2017;4809;maandag
02:48:00;482;24-4-2017;24-4-2017;4824;maandag
02:56:00;484;24-4-2017;24-4-2017;4837;maandag
03:04:00;485;24-4-2017;24-4-2017;4854;maandag
03:12:00;485;24-4-2017;24-4-2017;4854;maandag
03:20:00;487;24-4-2017;24-4-2017;4867;maandag
03:28:00;484;24-4-2017;24-4-2017;4838;maandag
03:36:00;480;24-4-2017;24-4-2017;4804;maandag
03:44:00;475;24-4-2017;24-4-2017;4754;maandag
03:52:00;477;24-4-2017;24-4-2017;4770;maandag
04:00:00;476;24-4-2017;24-4-2017;4759;maandag
04:08:00;476;24-4-2017;24-4-2017;4759;maandag
04:16:00;475;24-4-2017;24-4-2017;4751;maandag
04:24:00;474;24-4-2017;24-4-2017;4743;maandag
04:32:00;475;24-4-2017;24-4-2017;4748;maandag
04:40:00;476;24-4-2017;24-4-2017;4764;maandag
04:48:00;477;24-4-2017;24-4-2017;4772;maandag
04:56:00;480;24-4-2017;24-4-2017;4804;maandag
05:04:00;481;24-4-2017;24-4-2017;4809;maandag
05:12:00;482;24-4-2017;24-4-2017;4820;maandag
05:20:00;483;24-4-2017;24-4-2017;4834;maandag
05:28:00;485;24-4-2017;24-4-2017;4845;maandag
05:36:00;486;24-4-2017;24-4-2017;4859;maandag
05:44:00;487;24-4-2017;24-4-2017;4870;maandag
05:52:00;486;24-4-2017;24-4-2017;4858;maandag
06:00:00;484;24-4-2017;24-4-2017;4838;maandag
06:08:00;485;24-4-2017;24-4-2017;4854;maandag
06:16:00;484;24-4-2017;24-4-2017;4841;maandag
06:24:00;484;24-4-2017;24-4-2017;4839;maandag
06:32:00;483;24-4-2017;24-4-2017;4825;maandag
06:40:00;487;24-4-2017;24-4-2017;4874;maandag
06:48:00;492;24-4-2017;24-4-2017;4919;maandag
06:56:00;488;24-4-2017;24-4-2017;4879;maandag
07:04:00;488;24-4-2017;24-4-2017;4883;maandag
07:12:00;485;24-4-2017;24-4-2017;4849;maandag
07:20:00;487;24-4-2017;24-4-2017;4873;maandag
07:28:00;486;24-4-2017;24-4-2017;4857;maandag
07:36:00;484;24-4-2017;24-4-2017;4836;maandag
07:44:00;484;24-4-2017;24-4-2017;4836;maandag
07:52:00;486;24-4-2017;24-4-2017;4859;maandag
08:00:00;485;24-4-2017;24-4-2017;4851;maandag
08:08:00;484;24-4-2017;24-4-2017;4841;maandag
08:16:00;483;24-4-2017;24-4-2017;4831;maandag
08:24:00;478;24-4-2017;24-4-2017;4780;maandag
08:32:00;485;24-4-2017;24-4-2017;4847;maandag
08:40:00;483;24-4-2017;24-4-2017;4828;maandag
08:48:00;476;24-4-2017;24-4-2017;4759;maandag
08:56:00;479;24-4-2017;24-4-2017;4789;maandag
09:04:00;479;24-4-2017;24-4-2017;4785;maandag
09:12:00;484;24-4-2017;24-4-2017;4843;maandag
09:20:00;481;24-4-2017;24-4-2017;4813;maandag
09:28:00;486;24-4-2017;24-4-2017;4861;maandag
09:36:00;487;24-4-2017;24-4-2017;4871;maandag
09:44:00;488;24-4-2017;24-4-2017;4879;maandag
09:52:00;481;24-4-2017;24-4-2017;4805;maandag
10:00:00;484;24-4-2017;24-4-2017;4841;maandag
10:08:00;478;24-4-2017;24-4-2017;4780;maandag
10:16:00;479;24-4-2017;24-4-2017;4791;maandag
10:24:00;477;24-4-2017;24-4-2017;4767;maandag
10:32:00;487;24-4-2017;24-4-2017;4867;maandag
10:40:00;487;24-4-2017;24-4-2017;4866;maandag
10:48:00;481;24-4-2017;24-4-2017;4813;maandag
10:56:00;479;24-4-2017;24-4-2017;4786;maandag
11:04:00;479;24-4-2017;24-4-2017;4793;maandag
11:12:00;482;24-4-2017;24-4-2017;4817;maandag
11:20:00;477;24-4-2017;24-4-2017;4770;maandag
11:28:00;481;24-4-2017;24-4-2017;4808;maandag
11:36:00;483;24-4-2017;24-4-2017;4826;maandag
11:44:00;483;24-4-2017;24-4-2017;4826;maandag
11:52:00;488;24-4-2017;24-4-2017;4877;maandag
12:00:00;492;24-4-2017;24-4-2017;4921;maandag
12:08:00;492;24-4-2017;24-4-2017;4922;maandag
12:16:00;488;24-4-2017;24-4-2017;4879;maandag
12:24:00;492;24-4-2017;24-4-2017;4923;maandag
12:32:00;489;24-4-2017;24-4-2017;4885;maandag
12:40:00;485;24-4-2017;24-4-2017;4846;maandag
12:48:00;489;24-4-2017;24-4-2017;4893;maandag
12:56:00;483;24-4-2017;24-4-2017;4834;maandag
13:04:00;482;24-4-2017;24-4-2017;4821;maandag
13:12:00;486;24-4-2017;24-4-2017;4860;maandag
13:20:00;488;24-4-2017;24-4-2017;4881;maandag
13:28:00;468;24-4-2017;24-4-2017;4681;maandag
13:36:00;467;24-4-2017;24-4-2017;4673;maandag
13:44:00;464;24-4-2017;24-4-2017;4641;maandag
13:52:00;464;24-4-2017;24-4-2017;4640;maandag
14:00:00;463;24-4-2017;24-4-2017;4630;maandag
14:08:00;464;24-4-2017;24-4-2017;4640;maandag
14:16:00;469;24-4-2017;24-4-2017;4693;maandag
14:24:00;465;24-4-2017;24-4-2017;4646;maandag
14:32:00;466;24-4-2017;24-4-2017;4659;maandag
14:40:00;464;24-4-2017;24-4-2017;4642;maandag
14:48:00;473;24-4-2017;24-4-2017;4729;maandag
14:56:00;472;24-4-2017;24-4-2017;4724;maandag
15:04:00;476;24-4-2017;24-4-2017;4758;maandag
15:12:00;472;24-4-2017;24-4-2017;4715;maandag
15:20:00;470;24-4-2017;24-4-2017;4703;maandag
15:28:00;470;24-4-2017;24-4-2017;4702;maandag
15:36:00;467;24-4-2017;24-4-2017;4667;maandag
15:44:00;459;24-4-2017;24-4-2017;4591;maandag
15:52:00;467;24-4-2017;24-4-2017;4673;maandag
16:00:00;465;24-4-2017;24-4-2017;4650;maandag
16:08:00;470;24-4-2017;24-4-2017;4701;maandag
16:16:00;465;24-4-2017;24-4-2017;4654;maandag
16:24:00;467;24-4-2017;24-4-2017;4669;maandag
16:32:00;462;24-4-2017;24-4-2017;4621;maandag
16:40:00;466;24-4-2017;24-4-2017;4661;maandag
16:48:00;467;24-4-2017;24-4-2017;4667;maandag
16:56:00;464;24-4-2017;24-4-2017;4644;maandag
17:04:00;463;24-4-2017;24-4-2017;4634;maandag
17:12:00;462;24-4-2017;24-4-2017;4616;maandag
17:20:00;464;24-4-2017;24-4-2017;4639;maandag
17:28:00;466;24-4-2017;24-4-2017;4656;maandag
17:36:00;464;24-4-2017;24-4-2017;4639;maandag
17:44:00;466;24-4-2017;24-4-2017;4655;maandag
17:52:00;470;24-4-2017;24-4-2017;4697;maandag
18:00:00;461;24-4-2017;24-4-2017;4607;maandag
18:08:00;460;24-4-2017;24-4-2017;4601;maandag
18:16:00;464;24-4-2017;24-4-2017;4642;maandag
18:24:00;466;24-4-2017;24-4-2017;4658;maandag
18:32:00;463;24-4-2017;24-4-2017;4626;maandag
18:40:00;468;24-4-2017;24-4-2017;4675;maandag
18:48:00;466;24-4-2017;24-4-2017;4660;maandag
18:56:00;466;24-4-2017;24-4-2017;4662;maandag
19:04:00;462;24-4-2017;24-4-2017;4621;maandag
19:12:00;461;24-4-2017;24-4-2017;4612;maandag
19:20:00;461;24-4-2017;24-4-2017;4607;maandag
19:28:00;466;24-4-2017;24-4-2017;4656;maandag
19:36:00;464;24-4-2017;24-4-2017;4640;maandag
19:44:00;466;24-4-2017;24-4-2017;4661;maandag
19:52:00;470;24-4-2017;24-4-2017;4702;maandag
20:00:00;480;24-4-2017;24-4-2017;4801;maandag
20:08:00;479;24-4-2017;24-4-2017;4785;maandag
20:16:00;470;24-4-2017;24-4-2017;4704;maandag
20:24:00;467;24-4-2017;24-4-2017;4672;maandag
20:32:00;464;24-4-2017;24-4-2017;4636;maandag
20:40:00;458;24-4-2017;24-4-2017;4582;maandag
20:48:00;460;24-4-2017;24-4-2017;4595;maandag
20:56:00;459;24-4-2017;24-4-2017;4592;maandag
21:04:00;457;24-4-2017;24-4-2017;4566;maandag
21:12:00;457;24-4-2017;24-4-2017;4569;maandag
21:20:00;465;24-4-2017;24-4-2017;4650;maandag
21:28:00;465;24-4-2017;24-4-2017;4645;maandag
21:36:00;464;24-4-2017;24-4-2017;4638;maandag
21:44:00;463;24-4-2017;24-4-2017;4632;maandag
21:52:00;466;24-4-2017;24-4-2017;4656;maandag
22:00:00;464;24-4-2017;24-4-2017;4636;maandag
22:08:00;462;24-4-2017;24-4-2017;4620;maandag
22:16:00;465;24-4-2017;24-4-2017;4649;maandag
22:24:00;466;24-4-2017;24-4-2017;4661;maandag
22:32:00;465;24-4-2017;24-4-2017;4654;maandag
22:40:00;461;24-4-2017;24-4-2017;4609;maandag
22:48:00;456;24-4-2017;24-4-2017;4560;maandag
22:56:00;459;24-4-2017;24-4-2017;4589;maandag
23:04:00;453;24-4-2017;24-4-2017;4526;maandag
23:12:00;454;24-4-2017;24-4-2017;4538;maandag
23:20:00;460;24-4-2017;24-4-2017;4596;maandag
23:28:00;460;24-4-2017;24-4-2017;4599;maandag
23:36:00;460;24-4-2017;24-4-2017;4595;maandag
23:44:00;457;24-4-2017;24-4-2017;4565;maandag
23:52:00;460;24-4-2017;24-4-2017;4602;maandag
00:00:00;462;25-4-2017;25-4-2017;4622;dinsdag
00:08:00;456;25-4-2017;25-4-2017;4561;dinsdag
00:16:00;459;25-4-2017;25-4-2017;4593;dinsdag
00:24:00;459;25-4-2017;25-4-2017;4594;dinsdag
00:32:00;458;25-4-2017;25-4-2017;4578;dinsdag
00:40:00;461;25-4-2017;25-4-2017;4613;dinsdag
00:48:00;463;25-4-2017;25-4-2017;4634;dinsdag
00:56:00;465;25-4-2017;25-4-2017;4653;dinsdag
01:04:00;464;25-4-2017;25-4-2017;4644;dinsdag
01:12:00;462;25-4-2017;25-4-2017;4621;dinsdag
01:20:00;461;25-4-2017;25-4-2017;4607;dinsdag
01:28:00;456;25-4-2017;25-4-2017;4562;dinsdag
01:36:00;455;25-4-2017;25-4-2017;4554;dinsdag
01:44:00;454;25-4-2017;25-4-2017;4541;dinsdag
01:52:00;459;25-4-2017;25-4-2017;4588;dinsdag
02:00:00;458;25-4-2017;25-4-2017;4576;dinsdag
02:08:00;457;25-4-2017;25-4-2017;4570;dinsdag
02:16:00;459;25-4-2017;25-4-2017;4590;dinsdag
02:24:00;464;25-4-2017;25-4-2017;4637;dinsdag
02:32:00;455;25-4-2017;25-4-2017;4554;dinsdag
02:40:00;455;25-4-2017;25-4-2017;4550;dinsdag
02:48:00;453;25-4-2017;25-4-2017;4527;dinsdag
02:56:00;451;25-4-2017;25-4-2017;4510;dinsdag
03:04:00;455;25-4-2017;25-4-2017;4553;dinsdag
03:12:00;456;25-4-2017;25-4-2017;4560;dinsdag
03:20:00;450;25-4-2017;25-4-2017;4499;dinsdag
03:28:00;442;25-4-2017;25-4-2017;4421;dinsdag
03:36:00;442;25-4-2017;25-4-2017;4415;dinsdag
03:44:00;444;25-4-2017;25-4-2017;4442;dinsdag
03:52:00;443;25-4-2017;25-4-2017;4433;dinsdag
04:00:00;444;25-4-2017;25-4-2017;4437;dinsdag
04:08:00;446;25-4-2017;25-4-2017;4462;dinsdag
04:16:00;444;25-4-2017;25-4-2017;4440;dinsdag
04:24:00;445;25-4-2017;25-4-2017;4450;dinsdag
04:32:00;445;25-4-2017;25-4-2017;4448;dinsdag
04:40:00;447;25-4-2017;25-4-2017;4467;dinsdag
04:48:00;447;25-4-2017;25-4-2017;4471;dinsdag
04:56:00;447;25-4-2017;25-4-2017;4468;dinsdag
05:04:00;447;25-4-2017;25-4-2017;4465;dinsdag
05:12:00;445;25-4-2017;25-4-2017;4453;dinsdag
05:20:00;447;25-4-2017;25-4-2017;4466;dinsdag
05:28:00;448;25-4-2017;25-4-2017;4483;dinsdag
05:36:00;448;25-4-2017;25-4-2017;4482;dinsdag
05:44:00;448;25-4-2017;25-4-2017;4481;dinsdag
05:52:00;447;25-4-2017;25-4-2017;4465;dinsdag
06:00:00;444;25-4-2017;25-4-2017;4441;dinsdag
06:08:00;445;25-4-2017;25-4-2017;4446;dinsdag
06:16:00;444;25-4-2017;25-4-2017;4437;dinsdag
06:24:00;446;25-4-2017;25-4-2017;4464;dinsdag
06:32:00;455;25-4-2017;25-4-2017;4549;dinsdag
06:40:00;457;25-4-2017;25-4-2017;4571;dinsdag
06:48:00;459;25-4-2017;25-4-2017;4587;dinsdag
06:56:00;453;25-4-2017;25-4-2017;4534;dinsdag
07:04:00;454;25-4-2017;25-4-2017;4536;dinsdag
07:12:00;457;25-4-2017;25-4-2017;4574;dinsdag
07:20:00;449;25-4-2017;25-4-2017;4494;dinsdag
07:28:00;449;25-4-2017;25-4-2017;4488;dinsdag
07:36:00;444;25-4-2017;25-4-2017;4436;dinsdag
07:44:00;445;25-4-2017;25-4-2017;4454;dinsdag
07:52:00;446;25-4-2017;25-4-2017;4463;dinsdag
08:00:00;445;25-4-2017;25-4-2017;4446;dinsdag
08:08:00;448;25-4-2017;25-4-2017;4477;dinsdag
08:16:00;449;25-4-2017;25-4-2017;4494;dinsdag
08:24:00;448;25-4-2017;25-4-2017;4483;dinsdag
08:32:00;448;25-4-2017;25-4-2017;4479;dinsdag
08:40:00;451;25-4-2017;25-4-2017;4511;dinsdag
08:48:00;448;25-4-2017;25-4-2017;4484;dinsdag
08:56:00;449;25-4-2017;25-4-2017;4491;dinsdag
09:04:00;447;25-4-2017;25-4-2017;4471;dinsdag
09:12:00;447;25-4-2017;25-4-2017;4473;dinsdag
09:20:00;451;25-4-2017;25-4-2017;4508;dinsdag
09:28:00;454;25-4-2017;25-4-2017;4535;dinsdag
09:36:00;458;25-4-2017;25-4-2017;4578;dinsdag
09:44:00;465;25-4-2017;25-4-2017;4653;dinsdag
09:52:00;471;25-4-2017;25-4-2017;4707;dinsdag
10:00:00;477;25-4-2017;25-4-2017;4766;dinsdag
10:08:00;484;25-4-2017;25-4-2017;4844;dinsdag
10:16:00;490;25-4-2017;25-4-2017;4897;dinsdag
10:24:00;486;25-4-2017;25-4-2017;4857;dinsdag
10:32:00;485;25-4-2017;25-4-2017;4850;dinsdag
10:40:00;484;25-4-2017;25-4-2017;4835;dinsdag
10:48:00;487;25-4-2017;25-4-2017;4870;dinsdag
10:56:00;487;25-4-2017;25-4-2017;4869;dinsdag
11:04:00;485;25-4-2017;25-4-2017;4852;dinsdag
11:12:00;481;25-4-2017;25-4-2017;4809;dinsdag
11:20:00;483;25-4-2017;25-4-2017;4825;dinsdag
11:28:00;486;25-4-2017;25-4-2017;4862;dinsdag
11:36:00;488;25-4-2017;25-4-2017;4880;dinsdag
11:44:00;498;25-4-2017;25-4-2017;4980;dinsdag
11:52:00;518;25-4-2017;25-4-2017;5180;dinsdag
12:00:00;523;25-4-2017;25-4-2017;5234;dinsdag
12:08:00;526;25-4-2017;25-4-2017;5259;dinsdag
12:16:00;530;25-4-2017;25-4-2017;5299;dinsdag
12:24:00;520;25-4-2017;25-4-2017;5199;dinsdag
12:32:00;510;25-4-2017;25-4-2017;5099;dinsdag
12:40:00;509;25-4-2017;25-4-2017;5094;dinsdag
12:48:00;515;25-4-2017;25-4-2017;5150;dinsdag
12:56:00;516;25-4-2017;25-4-2017;5157;dinsdag
13:04:00;510;25-4-2017;25-4-2017;5103;dinsdag
13:12:00;508;25-4-2017;25-4-2017;5075;dinsdag
13:20:00;499;25-4-2017;25-4-2017;4986;dinsdag
13:28:00;491;25-4-2017;25-4-2017;4912;dinsdag
13:36:00;493;25-4-2017;25-4-2017;4926;dinsdag
13:44:00;490;25-4-2017;25-4-2017;4902;dinsdag
13:52:00;505;25-4-2017;25-4-2017;5052;dinsdag
14:00:00;512;25-4-2017;25-4-2017;5121;dinsdag
14:08:00;506;25-4-2017;25-4-2017;5058;dinsdag
14:16:00;502;25-4-2017;25-4-2017;5022;dinsdag
14:24:00;506;25-4-2017;25-4-2017;5056;dinsdag
14:32:00;506;25-4-2017;25-4-2017;5056;dinsdag
14:40:00;508;25-4-2017;25-4-2017;5083;dinsdag
14:48:00;507;25-4-2017;25-4-2017;5068;dinsdag
14:56:00;507;25-4-2017;25-4-2017;5070;dinsdag
15:04:00;508;25-4-2017;25-4-2017;5078;dinsdag
15:12:00;505;25-4-2017;25-4-2017;5051;dinsdag
15:20:00;507;25-4-2017;25-4-2017;5072;dinsdag
15:28:00;517;25-4-2017;25-4-2017;5166;dinsdag
15:36:00;518;25-4-2017;25-4-2017;5179;dinsdag
15:44:00;512;25-4-2017;25-4-2017;5118;dinsdag
15:52:00;507;25-4-2017;25-4-2017;5066;dinsdag
16:00:00;507;25-4-2017;25-4-2017;5068;dinsdag
16:08:00;509;25-4-2017;25-4-2017;5087;dinsdag
16:16:00;502;25-4-2017;25-4-2017;5023;dinsdag
16:24:00;503;25-4-2017;25-4-2017;5027;dinsdag
16:32:00;506;25-4-2017;25-4-2017;5057;dinsdag
16:40:00;507;25-4-2017;25-4-2017;5073;dinsdag
16:48:00;511;25-4-2017;25-4-2017;5114;dinsdag
16:56:00;506;25-4-2017;25-4-2017;5064;dinsdag
17:04:00;505;25-4-2017;25-4-2017;5045;dinsdag
17:12:00;512;25-4-2017;25-4-2017;5122;dinsdag
17:20:00;509;25-4-2017;25-4-2017;5089;dinsdag
17:28:00;513;25-4-2017;25-4-2017;5133;dinsdag
17:36:00;512;25-4-2017;25-4-2017;5120;dinsdag
17:44:00;516;25-4-2017;25-4-2017;5156;dinsdag
17:52:00;515;25-4-2017;25-4-2017;5151;dinsdag
18:00:00;507;25-4-2017;25-4-2017;5074;dinsdag
18:08:00;497;25-4-2017;25-4-2017;4974;dinsdag
18:16:00;502;25-4-2017;25-4-2017;5022;dinsdag
18:24:00;512;25-4-2017;25-4-2017;5122;dinsdag
18:32:00;522;25-4-2017;25-4-2017;5222;dinsdag
18:40:00;528;25-4-2017;25-4-2017;5276;dinsdag
18:48:00;525;25-4-2017;25-4-2017;5249;dinsdag
18:56:00;524;25-4-2017;25-4-2017;5240;dinsdag
19:04:00;528;25-4-2017;25-4-2017;5280;dinsdag
19:12:00;522;25-4-2017;25-4-2017;5224;dinsdag
19:20:00;518;25-4-2017;25-4-2017;5177;dinsdag
19:28:00;510;25-4-2017;25-4-2017;5099;dinsdag
19:36:00;508;25-4-2017;25-4-2017;5084;dinsdag
19:44:00;503;25-4-2017;25-4-2017;5028;dinsdag
19:52:00;504;25-4-2017;25-4-2017;5041;dinsdag
20:00:00;507;25-4-2017;25-4-2017;5072;dinsdag
20:08:00;503;25-4-2017;25-4-2017;5034;dinsdag
20:16:00;503;25-4-2017;25-4-2017;5030;dinsdag
20:24:00;503;25-4-2017;25-4-2017;5034;dinsdag
20:32:00;501;25-4-2017;25-4-2017;5009;dinsdag
20:40:00;503;25-4-2017;25-4-2017;5031;dinsdag
20:48:00;501;25-4-2017;25-4-2017;5013;dinsdag
20:56:00;504;25-4-2017;25-4-2017;5038;dinsdag
21:04:00;502;25-4-2017;25-4-2017;5021;dinsdag
21:12:00;494;25-4-2017;25-4-2017;4944;dinsdag
21:20:00;494;25-4-2017;25-4-2017;4942;dinsdag
21:28:00;501;25-4-2017;25-4-2017;5005;dinsdag
21:36:00;499;25-4-2017;25-4-2017;4986;dinsdag
21:44:00;496;25-4-2017;25-4-2017;4956;dinsdag
21:52:00;498;25-4-2017;25-4-2017;4980;dinsdag
22:00:00;491;25-4-2017;25-4-2017;4911;dinsdag
22:08:00;487;25-4-2017;25-4-2017;4871;dinsdag
22:16:00;485;25-4-2017;25-4-2017;4849;dinsdag
22:24:00;486;25-4-2017;25-4-2017;4860;dinsdag
22:32:00;488;25-4-2017;25-4-2017;4879;dinsdag
22:40:00;489;25-4-2017;25-4-2017;4885;dinsdag
22:48:00;490;25-4-2017;25-4-2017;4901;dinsdag
22:56:00;488;25-4-2017;25-4-2017;4882;dinsdag
23:04:00;488;25-4-2017;25-4-2017;4882;dinsdag
23:12:00;490;25-4-2017;25-4-2017;4903;dinsdag
23:20:00;488;25-4-2017;25-4-2017;4877;dinsdag
23:28:00;484;25-4-2017;25-4-2017;4838;dinsdag
23:36:00;482;25-4-2017;25-4-2017;4816;dinsdag
23:44:00;483;25-4-2017;25-4-2017;4825;dinsdag
23:52:00;482;25-4-2017;25-4-2017;4817;dinsdag
00:00:00;483;26-4-2017;26-4-2017;4826;woensdag
00:08:00;481;26-4-2017;26-4-2017;4812;woensdag
00:16:00;477;26-4-2017;26-4-2017;4774;woensdag
00:24:00;477;26-4-2017;26-4-2017;4767;woensdag
00:32:00;477;26-4-2017;26-4-2017;4768;woensdag
00:40:00;475;26-4-2017;26-4-2017;4748;woensdag
00:48:00;473;26-4-2017;26-4-2017;4728;woensdag
00:56:00;475;26-4-2017;26-4-2017;4752;woensdag
01:04:00;472;26-4-2017;26-4-2017;4723;woensdag
01:12:00;471;26-4-2017;26-4-2017;4711;woensdag
01:20:00;471;26-4-2017;26-4-2017;4711;woensdag
01:28:00;471;26-4-2017;26-4-2017;4708;woensdag
01:36:00;472;26-4-2017;26-4-2017;4721;woensdag
01:44:00;472;26-4-2017;26-4-2017;4715;woensdag
01:52:00;472;26-4-2017;26-4-2017;4720;woensdag
02:00:00;469;26-4-2017;26-4-2017;4689;woensdag
02:08:00;468;26-4-2017;26-4-2017;4684;woensdag
02:16:00;473;26-4-2017;26-4-2017;4727;woensdag
02:24:00;478;26-4-2017;26-4-2017;4776;woensdag
02:32:00;479;26-4-2017;26-4-2017;4794;woensdag
02:40:00;482;26-4-2017;26-4-2017;4819;woensdag
02:48:00;482;26-4-2017;26-4-2017;4824;woensdag
02:56:00;479;26-4-2017;26-4-2017;4794;woensdag
03:04:00;474;26-4-2017;26-4-2017;4742;woensdag
03:12:00;475;26-4-2017;26-4-2017;4750;woensdag
03:20:00;473;26-4-2017;26-4-2017;4733;woensdag
03:28:00;475;26-4-2017;26-4-2017;4751;woensdag
03:36:00;478;26-4-2017;26-4-2017;4775;woensdag
03:44:00;481;26-4-2017;26-4-2017;4807;woensdag
03:52:00;480;26-4-2017;26-4-2017;4795;woensdag
04:00:00;482;26-4-2017;26-4-2017;4818;woensdag
04:08:00;483;26-4-2017;26-4-2017;4827;woensdag
